Tamanho amostra,Heuristica,Tempo,Fáctivel,Resultado
1400,Next Product Improved V2.1,6.716967438822664,True,12421.38
1600,Next Product2Buy,0.21553195399884473,False,12860.05
1600,Next Product Improved V2.1,3.4537301272120997,True,12940.84
1800,Next Product2Buy,0.2290178805860421,False,17238.62
1800,Next Product Improved V2.1,12.654288567321327,True,16240.62
2500,Next Product2Buy,0.323902647954629,False,24976.87
2500,Next Product Improved V2.1,25.788719526203856,True,22568.52
3000,Next Product2Buy,0.36902872774773243,False,30081.8
3000,Next Product Improved V2.1,45.1332801915402,True,27078.09
3500,Next Product2Buy,0.4908439124612727,False,35487.15
3500,Next Product Improved V2.1,53.32736807816521,True,31483.82
--------,--------,0:02:29.119983,--------,--------
Tamanho amostra,Heuristica,Tempo,Fáctivel,Resultado
600,Solver method,49.26966724977682,True,5391.72
600,Next Product2Buy,0.05770575145722745,False,5572.4
600,Next Product Improved V2.1,0.502153432363599,True,5346.46
600,Solver method,56.440827584282935,True,5170.12
600,Next Product2Buy,0.08064273945805667,False,5413.39
600,Next Product Improved V2.1,0.7273067039069474,True,5086.98
700,Solver method,96.41632588090111,True,4524.68
700,Next Product2Buy,0.07468295436643757,False,5604.61
700,Next Product Improved V2.1,3.182733238591595,True,4499.26
700,Solver method,97.0429824935672,True,6309.89
700,Next Product2Buy,0.0778103338496976,False,6455.62
700,Next Product Improved V2.1,1.4835626936406925,True,6255.57
800,Solver method,118.79274331447255,True,7129.78
800,Next Product2Buy,0.10052168119517546,False,8362.62
800,Next Product Improved V2.1,2.2801948222443684,True,6831.11
800,Solver method,110.0006026656776,True,7183.42
800,Next Product2Buy,0.05747231594284585,False,7799.11
800,Next Product Improved V2.1,3.6893051252428677,True,7149.98
900,Solver method,123.7870731699312,True,7401.54
900,Next Product2Buy,0.09974547734077532,False,7113.58
900,Next Product Improved V2.1,0.9753772711758302,True,7013.38
900,Solver method,137.53364014992383,True,7410.46
900,Next Product2Buy,0.09188579793101326,False,9484.77
900,Next Product Improved V2.1,2.8548785971222514,True,7165.88
900,Solver method,140.43086370319804,True,8128.89
900,Next Product2Buy,0.06118923292024192,False,9221.92
900,Next Product Improved V2.1,4.773359551409953,True,8128.89
1000,Solver method,180.21551759504803,True,8937.14
1000,Next Product2Buy,0.09102549165049822,False,10443.45
1000,Next Product Improved V2.1,6.17107623207994,True,8753.99
1000,Solver method,172.8661072966445,True,6764.79
1000,Next Product2Buy,0.10816433531999792,False,9762.46
1000,Next Product Improved V2.1,5.670123208002906,True,6725.14
--------,--------,0:21:56.727066,--------,--------
Tamanho amostra,Heuristica,Tempo,Fáctivel,Resultado
10,Solver method,0.10232721669379824,True,95.04
10,Next Product2Buy,0.003967993488420932,False,97.0
10,Next Product Improved V2.1,0.005498247387491467,True,95.04
30,Solver method,0.30458452581000894,True,167.03
30,Next Product2Buy,0.005098658299637626,False,317.67
30,Next Product Improved V2.1,0.022948885417213627,True,165.63
40,Solver method,0.4322261625006564,True,356.97
40,Next Product2Buy,0.00865434477235727,False,362.43
40,Next Product Improved V2.1,0.016791357060337186,True,348.42
50,Solver method,0.5957241506065221,True,357.34
50,Next Product2Buy,0.00805167909468052,False,531.36
50,Next Product Improved V2.1,0.068365016016384,True,356.0
60,Solver method,0.9222926403402822,True,512.28
60,Next Product2Buy,0.008609626897022604,False,594.07
60,Next Product Improved V2.1,0.056657958304888734,True,500.57
80,Solver method,1.628770250223179,True,418.75
80,Next Product2Buy,0.006564502047996967,False,776.17
80,Next Product Improved V2.1,0.050697762957517156,True,418.56
90,Solver method,1.396346016252691,True,820.51
90,Next Product2Buy,0.0167212033293076,False,931.14
90,Next Product Improved V2.1,0.10765684897337646,True,820.51
Tamanho amostra,Heuristica,Tempo,Fáctivel,Resultado
10,Solver method,0.07080603765163052,True,89.58
10,Next Product2Buy,0.0019950736491099047,False,95.98
10,Next Product Improved V2.1,0.004167788032347852,True,89.58
30,Solver method,0.25801106377671584,True,265.03
30,Next Product2Buy,0.004024198524392175,False,293.27
30,Next Product Improved V2.1,0.04648197500393847,True,254.79
40,Solver method,0.40433615698681935,True,340.54
40,Next Product2Buy,0.009551163813474761,False,395.28
40,Next Product Improved V2.1,0.03413163629680205,True,340.54
50,Solver method,0.5138678746783595,True,431.37
50,Next Product2Buy,0.007675884839573488,False,474.15
50,Next Product Improved V2.1,0.0365935809746365,True,421.09
60,Solver method,0.7599441888095362,True,524.98
60,Next Product2Buy,0.006573527674210933,False,626.57
60,Next Product Improved V2.1,0.03292794596439608,True,516.05
80,Solver method,1.1150631957937303,True,707.07
80,Next Product2Buy,0.06568645630940484,False,706.33
80,Next Product Improved V2.1,0.09171061873129238,True,685.12
90,Solver method,1.7730461160268867,True,797.35
90,Next Product2Buy,0.014019669301055693,False,833.02
90,Next Product Improved V2.1,0.03797286076248518,True,792.32
100,Solver method,1.7873336823242143,True,879.39
100,Next Product2Buy,0.016550536942708582,False,902.67
100,Next Product Improved V2.1,0.05502965328467102,True,852.53
150,Solver method,3.4867766370844935,True,1255.86
150,Next Product2Buy,0.019267250433230743,False,1496.6
150,Next Product Improved V2.1,0.13799977353883364,True,1208.6
200,Solver method,5.959523348474503,True,1644.43
200,Next Product2Buy,0.013069517014127285,False,1763.24
200,Next Product Improved V2.1,0.2114441658352142,True,1585.53
250,Solver method,9.775670111720842,True,2237.39
250,Next Product2Buy,0.026252674867407677,False,2518.82
250,Next Product Improved V2.1,0.26400818214041877,True,2196.85
300,Solver method,13.120797340230006,True,2661.0
300,Next Product2Buy,0.03428425143096803,False,3136.14
300,Next Product Improved V2.1,0.4485682895289642,True,2551.73
350,Solver method,20.755346863020534,True,3139.68
350,Next Product2Buy,0.03474948143674794,False,3417.59
350,Next Product Improved V2.1,0.4493748523079333,True,3139.68
400,Solver method,23.661554606679616,True,1972.71
400,Next Product2Buy,0.031654512156691794,False,3540.09
400,Next Product Improved V2.1,1.0575322132804814,True,1957.85
450,Solver method,31.893351969883952,True,3753.84
450,Next Product2Buy,0.03741573347161875,False,3605.15
